siblings,height07,height16,height33,gwage33,momed,daded,Ht16Noisy
3,47.992119,,74.409447,10.8,9.5,9.5,
,,68.110222,69.291336,135.55556,12.5,10.5,69.21814
2,,68.110222,68.110237,5.5684848,12.5,12.5,67.156036
2,47.007847,66.141708,67.716537,7.5555553,10.5,9.5,62.756462
4,44.015713,60.629921,63.385826,4.1599998,9.5,9.5,59.583221
3,50.984219,68.110222,72.047241,6.6666665,10.5,11.5,66.425735
,,66.535416,68.503937,5.090909,9.5,9.5,64.208946
3,49.015743,68.503929,71.653542,4.0019999,,,69.709702
4,47.992119,66.141708,70.866142,8.5714283,19,19,69.648651
3,45.984222,66.929123,69.291336,13.428572,10.5,13.5,68.402443
3,49.999981,68.503929,69.291336,8.5152006,,,71.199158
3,52.992115,,72.834648,16.216217,,,
4,49.999981,67.716507,69.685036,3.6666667,17,19,63.845474
3,47.007847,65.747993,66.929131,5.4054055,11.5,9.5,66.113831
2,47.007847,64.960617,68.897636,133.14285,9.5,,60.825047
3,52.007839,74.015717,75.196854,4.0526314,,,73.722839
4,49.015743,68.897636,68.897636,10.5,9.5,9.5,71.18837
5,52.007839,,72.047241,7.4920001,,,
4,,59.842499,62.598427,5.5128207,10.5,10.5,61.70525
3,44.999985,63.385815,64.960632,3.6923077,10.5,10.5,63.959225
,49.015743,,66.141731,7.25,,,
3,47.007847,65.354324,72.047241,10,,,63.311024
,,70.866112,71.653542,9,12.5,13.5,75.283493
6,47.007847,,68.503937,6.5789475,,,
5,47.992119,66.535416,68.503937,4.5,10.5,9.5,62.532001
,47.007847,,68.110237,13.111111,,,
8,47.992119,67.716507,72.047241,5.1063828,9.5,9.5,68.9832
7,49.999981,70.472443,70.866142,4.4680853,9.5,9.5,73.946053
4,,67.716507,69.291336,11.111111,10.5,9.5,67.867401
3,47.007847,68.503929,69.685036,7.5999999,9.5,9.5,65.064629
7,,66.929123,71.259842,4.9116278,15,9.5,67.748856
2,47.992119,66.929123,71.259842,6,10.5,10.5,71.661247
,47.992119,67.3228,68.897636,18.857143,12.5,12.5,70.543762
3,49.015743,66.929123,68.897636,7.8461537,9.5,10.5,64.591881
2,49.015743,67.3228,68.897636,10.388889,11.5,13.5,69.638039
4,49.999981,68.897636,71.653542,10.909714,9.5,9.5,65.180473
2,49.015743,68.110222,68.897636,6.25,13.5,,71.045158
3,47.007847,66.929123,70.472443,5.7600002,10.5,9.5,66.36377
3,49.015743,67.716507,70.472443,7.6923075,9.5,9.5,70.31517
3,49.999981,68.503929,72.834648,9.9200001,11.5,9.5,63.966496
3,45.984222,66.141708,66.929131,5.1136365,9.5,9.5,69.013786
5,49.999981,70.472443,71.259842,41.860466,9.5,9.5,67.608986
4,47.007847,65.354324,67.322838,6.563077,10.5,10.5,67.557068
3,49.015743,66.141708,70.866142,9,9.5,9.5,67.461914
3,52.007839,70.078728,73.228348,7.3846154,,,71.373337
11,44.999985,62.992104,68.503937,6.5999999,12.5,9.5,66.913658
5,49.015743,67.3228,72.047241,11.496,13.5,13.5,63.924595
2,49.015743,,66.929131,4.7761192,10.5,10.5,
4,47.992119,64.960617,66.929131,2.5625,10.5,9.5,68.460014
5,,71.259819,72.047241,17.200001,10.5,13.5,73.861992
3,45.984222,64.566902,66.535431,5.4545455,9.5,9.5,63.71278
3,44.999985,61.811012,64.960632,19.39394,11.5,11.5,57.840626
3,49.999981,64.960617,70.472443,8.8000002,9.5,9.5,60.225361
4,42.992088,61.417301,64.960632,5.5,9.5,9.5,62.36536
7,49.015743,67.3228,69.291336,3,9.5,9.5,63.583424
,47.992119,64.960617,68.110237,3.6666667,,,68.291054
6,47.007847,66.929123,67.716537,6.1538463,9.5,9.5,65.860664
,,61.811012,64.960632,10.714286,10.5,9.5,62.184891
4,49.999981,66.535416,67.716537,4.4444447,10.5,10.5,63.577198
4,47.007847,,67.322838,5.6444445,,,
4,49.015743,,67.322838,10.909091,,,
3,49.999981,68.110222,71.653542,4.1904764,10.5,10.5,69.887154
4,49.999981,68.897636,70.472443,9.0810814,10.5,9.5,70.526848
6,44.015713,62.20472,62.992126,6.0631576,,,65.38784
2,45.984222,63.779522,65.354332,5.3589745,9.5,9.5,62.505161
4,49.999981,71.259819,71.653542,4.1230769,9.5,9.5,72.5047
4,47.007847,67.716507,70.866142,4.1999998,10.5,9.5,70.356087
3,,68.897636,69.685036,13.5,9.5,8.5,64.389351
3,57.007874,74.409424,78.740158,6.4000001,9.5,11.5,76.556564
3,52.007839,74.015717,74.803146,4.9846153,13.5,9.5,76.45443
3,47.992119,,67.716537,9.405405,9.5,13.5,
5,52.992115,74.409424,77.559052,4.8717947,9.5,9.5,73.194214
4,47.992119,66.929123,70.472443,8.8888893,10.5,13.5,62.577255
4,49.015743,66.141708,68.110237,7.6559997,15,19,67.632645
3,49.999981,66.535416,67.322838,7.5227027,9.5,11.5,68.057831
3,47.992119,68.110222,71.653542,8.454545,10.5,9.5,63.524025
3,44.999985,,65.748032,9.9189186,12.5,9.5,
5,47.992119,68.110222,69.291336,5.5,9.5,9.5,69.99176
3,52.992115,72.047241,73.622047,4.2222223,9.5,9.5,70.361969
5,49.999981,68.897636,75.196854,14.545455,,,66.518784
4,49.999981,70.078728,72.834648,13.571428,9.5,9.5,73.895416
2,47.992119,64.173195,66.929131,7.931818,9.5,11.5,66.528023
5,49.015743,67.3228,68.897636,15.157895,10.5,10.5,69.003975
3,47.992119,65.747993,68.110237,4.090909,10.5,9.5,62.281059
7,49.999981,,70.078743,4.1025643,10.5,9.5,
5,47.007847,,70.866142,5.125,9.5,9.5,
2,,,69.685036,5,9.5,9.5,
4,,69.68502,74.015747,8.1632652,9.5,9.5,67.195465
3,,59.448792,62.598427,3.4000001,9.5,9.5,58.002941
3,45.984222,65.747993,66.929131,6.3243241,9.5,9.5,66.266731
3,47.992119,66.929123,70.866142,5.8536587,,,68.982323
3,49.015743,67.716507,67.716537,5.3076925,9.5,9.5,64.961807
8,49.999981,66.929123,70.078743,3.4285715,9.5,9.5,64.7174
3,49.015743,,71.653542,6.5454545,,,
3,49.999981,66.141708,71.653542,6.7894735,9.5,9.5,68.331398
,,71.259819,72.440948,5.3488374,9.5,9.5,68.107773
5,47.992119,,70.078743,14.761905,11.5,11.5,
3,,,66.929131,5.8163266,9.5,12.5,
5,,68.110222,68.897636,3.9487178,9.5,10.5,64.911171
,49.015743,66.141708,68.897636,5.6756759,9.5,9.5,62.629593
3,52.007839,71.259819,71.653542,14.341622,10.5,11.5,75.309494
3,50.984219,68.503929,70.078743,10.08,11.5,11.5,66.730644
10,49.999981,70.866112,71.653542,14.285714,10.5,8.5,69.870369
3,,65.747993,66.929131,11.5,10.5,10.5,64.996704
5,47.992119,67.3228,69.291336,9.594595,10.5,11.5,68.139023
9,47.992119,63.779522,68.897636,4,9.5,9.5,64.156059
3,,60.629921,66.535431,6.4935064,9.5,9.5,63.938381
4,,,69.685036,8.9974995,,,
4,49.015743,,69.291336,6.5789475,11.5,11.5,
,52.992115,,72.440948,18,,,
3,47.992119,,68.110237,12.525,9.5,17,
4,50.984219,67.3228,69.685036,5,9.5,9.5,71.245926
,44.999985,,67.322838,9,,,
2,49.015743,66.929123,68.110237,9.7066669,9.5,9.5,69.827446
5,47.007847,63.385815,66.929131,5.1282053,11.5,9.5,60.305439
,49.999981,,71.259842,9.2105265,,,
4,49.015743,66.141708,68.897636,10.8,10.5,9.5,63.961166
3,49.015743,70.078728,71.653542,4,,,72.594093
6,49.015743,69.291313,70.472443,4.1666665,,,65.071541
4,47.007847,67.3228,68.110237,9.1428576,9.5,9.5,68.080086
10,49.999981,69.68502,72.834648,5.25,9.5,9.5,66.502777
6,49.015743,69.291313,71.653542,13.617022,12.5,12.5,70.302704
4,50.984219,69.291313,74.015747,8.2105265,10.5,9.5,69.894325
6,49.015743,67.3228,67.716537,9.1000004,17,10.5,72.282326
4,45.984222,64.173195,66.141731,6.3333335,9.5,11.5,60.060162
5,45.984222,,69.291336,5.0192308,,,
3,49.015743,66.929123,70.472443,8.4210529,9.5,9.5,70.304451
3,49.999981,71.653534,72.047241,3.25,9.5,9.5,68.392975
6,47.992119,66.535416,70.472443,4.4047618,10.5,9.5,65.72345
4,47.992119,68.110222,68.503937,10,11.5,12.5,69.515594
3,47.992119,65.354324,67.716537,4.2857141,9.5,11.5,62.336128
4,,,74.015747,8.3999996,,,
3,44.015713,56.692898,62.598427,4,10.5,9.5,57.908146
5,49.015743,66.929123,71.653542,8.8800001,11.5,9.5,69.229546
4,50.984219,70.866112,71.653542,15,9.5,10.5,72.172798
3,44.015713,,68.503937,4,,,
6,44.999985,66.141708,66.535431,5.2272725,9.5,9.5,67.036072
4,,69.68502,70.472443,10.5,10.5,9.5,74.203323
5,49.999981,,70.078743,6.1538463,,,
,49.015743,72.047241,72.834648,12.083333,12.5,12.5,74.479927
4,49.999981,68.897636,69.685036,4.8909092,9.5,9.5,73.778297
5,42.007851,61.023594,64.173225,7.625,10.5,9.5,62.969929
3,49.999981,70.866112,72.047241,10.153846,9.5,11.5,73.402161
4,,64.566902,66.141731,8.0832005,9.5,13.5,60.23032
5,49.015743,72.44091,74.015747,8.347826,17,11.5,68.488274
3,45.984222,,68.110237,11.290322,,,
4,47.992119,67.3228,68.503937,131.94444,,,64.453964
2,49.999981,70.078728,70.866142,6.5454545,9.5,9.5,65.637253
4,,,72.834648,6.7692308,,,
4,47.992119,,69.291336,7.1428571,,,
4,50.984219,72.834625,76.377953,12.222222,11.5,10.5,76.835335
6,47.992119,67.3228,70.078743,6.25,11.5,9.5,64.514252
5,49.999981,72.047241,74.015747,4.8000002,9.5,9.5,70.234543
5,,62.598392,70.078743,6.5306125,10.5,10.5,62.823147
3,47.992119,69.291313,72.047241,8.333333,10.5,10.5,64.48777
2,50.984219,,72.047241,10.042106,,,
3,47.992119,71.653534,72.047241,11.307693,11.5,17,71.628494
5,49.015743,70.078728,72.047241,24,10.5,11.5,68.642494
3,,67.716507,69.685036,3.4615386,9.5,9.5,71.343414
3,,66.929123,68.897636,8.9189186,10.5,,67.779007
3,47.992119,65.354324,66.929131,5.8800001,10.5,17,61.419521
3,47.992119,,67.322838,9,,,
10,47.007847,63.385815,64.566933,74.666664,9.5,9.5,61.342476
5,,64.173195,69.291336,8.6486483,,,65.882919
3,47.992119,67.3228,69.685036,9.2631578,9.5,9.5,67.712227
,49.015743,67.3228,70.078743,4.8000002,9.5,11.5,72.079544
,45.984222,66.535416,69.291336,5.6153846,,,62.244373
4,47.007847,66.141708,70.472443,5,9.5,9.5,61.200779
,49.015743,68.110222,72.834648,3,9.5,9.5,71.183632
2,49.999981,69.291313,70.472443,6.5099998,9.5,9.5,70.139275
5,47.992119,66.929123,68.503937,5,9.5,9.5,62.700314
3,50.984219,68.110222,72.834648,2.8,,,64.610657
3,50.984219,70.472443,72.440948,5.0594592,12.5,12.5,68.127403
5,49.015743,67.716507,70.078743,4.5,,,72.172493
4,52.007839,66.535416,71.259842,7.5555553,10.5,10.5,70.252281
,,,67.322838,5.7600002,10.5,10.5,
3,49.999981,71.653534,74.015747,9.1428576,,,70.157265
2,49.999981,68.897636,69.685036,8.8999996,,,67.519402
4,49.999981,67.3228,68.897636,5.3488374,10.5,11.5,68.902367
3,49.015743,66.929123,69.291336,7.826087,,,61.989433
3,44.015713,58.661407,63.779526,4.5238094,11.5,13.5,59.637661
4,50.984219,70.078728,71.259842,5.6410255,9.5,9.5,72.28054
,47.007847,,69.685036,5.7894735,,,
,47.007847,,68.503937,9,,,
4,47.992119,66.929123,68.897636,10.8,10.5,10.5,71.43808
,52.992115,,72.834648,9.6000004,10.5,9.5,
4,49.015743,,72.834648,13.888889,,,
3,52.007839,72.047241,74.015747,10.971429,12.5,11.5,76.007431
3,49.015743,,68.110237,7.9361906,11.5,9.5,
,,64.566902,66.535431,7.5,10.5,10.5,67.629929
8,,62.992104,65.748032,6.2702703,10.5,10.5,59.322624
4,50.984219,70.472443,72.047241,3.891892,10.5,9.5,71.689835
5,44.999985,64.566902,67.716537,5.04,9.5,9.5,60.758522
3,52.992115,74.015717,75.590553,4.8648648,9.5,10.5,70.743652
4,47.007847,68.503929,69.291336,5.5625,10.5,10.5,71.015984
5,49.015743,,69.685036,7.6378379,9.5,9.5,
2,,66.535416,70.472443,11.707317,,,67.769035
3,47.992119,68.503929,68.897636,3.5897436,11.5,9.5,65.706398
,47.007847,67.3228,69.685036,6.7567568,10.5,10.5,69.90757
4,49.015743,68.110222,70.078743,3.6666667,11.5,13.5,70.046646
3,44.999985,,66.141731,7,,,
9,42.992088,65.354324,67.716537,2.0520833,9.5,9.5,67.841667
4,47.007847,66.535416,67.716537,5.8333335,10.5,9.5,70.737503
3,49.015743,68.110222,70.078743,11.351352,10.5,15,72.038017
4,50.984219,,73.228348,9.4594593,,,
3,50.984219,70.078728,72.834648,6.8421054,9.5,9.5,73.061516
3,50.984219,70.472443,71.259842,4.8958335,9.5,9.5,74.78186
5,50.984219,,72.047241,11.112888,11.5,10.5,
2,50.984219,68.110222,68.503937,9.9428568,,,65.383652
,,,70.472443,8.9473686,,,
2,50.984219,,70.078743,5.9259257,,,
7,45.984222,,66.535431,5.4523811,10.5,9.5,
2,49.015743,,69.291336,8.5714283,12.5,11.5,
5,47.992119,68.503929,70.078743,5.3333335,9.5,8.5,72.698288
4,44.999985,62.992104,64.566933,3.5641026,10.5,6,59.923851
5,47.992119,68.110222,68.897636,6.7567568,10.5,9.5,71.711449
6,,66.141708,70.078743,3.5439999,10.5,10.5,61.517742
,52.007839,70.472443,72.440948,6.7567568,11.5,9.5,68.367378
3,49.015743,68.110222,69.291336,7.4000001,11.5,12.5,72.959557
3,,64.566902,67.322838,8.9189186,10.5,11.5,61.174786
6,47.992119,68.503929,73.622047,8.8888893,,,70.878616
3,45.984222,65.354324,68.110237,7.3684211,10.5,9.5,63.366821
3,49.015743,69.291313,70.866142,8,11.5,11.5,70.248764
4,50.984219,71.653534,73.622047,19.722221,12.5,11.5,72.929672
3,42.992088,58.661407,64.566933,5.4736843,11.5,9.5,63.254665
5,45.984222,66.141708,68.110237,7.4864864,10.5,11.5,66.646385
4,49.015743,65.747993,68.110237,6.7261539,,9.5,61.990086
3,49.015743,68.897636,70.472443,8,10.5,11.5,68.137726
7,44.015713,,66.929131,3.5641026,,,
3,45.984222,59.055119,69.291336,10.88,9.5,9.5,59.182762
2,52.007839,72.047241,73.228348,8.5021276,,,70.345474
4,45.984222,66.535416,68.897636,18,12.5,19,65.000824
,47.992119,,68.503937,12.432432,13.5,19,
2,,65.354324,67.716537,8.638298,,11.5,60.674786
3,45.984222,66.929123,70.078743,10.2,9.5,11.5,71.349098
4,49.999981,,68.503937,9.4594593,,,
4,45.984222,,67.322838,4.4000001,10.5,10.5,
4,47.992119,,68.503937,5.060606,,,
7,49.015743,,64.960632,11.111111,,,
5,49.015743,70.078728,71.653542,1.45,,,67.193649
2,49.999981,67.716507,69.291336,8.9189186,10.5,9.5,66.805038
3,47.007847,68.503929,71.259842,10.65,11.5,9.5,73.245903
2,47.992119,,69.685036,4.5945945,9.5,9.5,
1,47.007847,62.20472,69.291336,3.3571429,,,66.028534
3,47.007847,,70.078743,4.9736843,,,
3,,74.409424,75.196854,3.4615386,10.5,9.5,72.589203
,49.999981,71.259819,73.228348,4.9729729,10.5,9.5,67.799545
3,49.015743,67.3228,69.685036,5.3513513,,9.5,69.67173
5,44.015713,58.661407,63.385826,4.0810809,9.5,9.5,62.519836
3,,62.992104,64.566933,8.1081085,9.5,11.5,67.130463
2,54.015739,76.377937,77.952759,9,8.5,,75.322983
9,47.007847,66.141708,68.503937,5.1999998,10.5,9.5,61.669025
4,49.999981,70.472443,71.259842,4.3396225,9.5,9.5,73.001686
3,45.984222,63.779522,67.716537,4.638298,10.5,9.5,61.342133
3,47.007847,68.503929,70.472443,5.9428573,11.5,10.5,66.709122
4,42.992088,56.692898,64.566933,5.2820511,9.5,9.5,58.961628
2,52.007839,72.834625,74.803146,12,9.5,9.5,69.808067
2,49.999981,67.716507,68.897636,5.9189191,17,17,68.701477
4,47.992119,66.141708,69.291336,4.3200002,10.5,9.5,69.949776
4,49.015743,,68.503937,4.0540543,,9.5,
3,47.992119,67.716507,70.866142,10.526316,9.5,9.5,71.107468
4,,,70.078743,3.9574468,8.5,9.5,
4,47.007847,,69.291336,14.502856,11.5,11.5,
2,52.007839,,68.897636,5.5542855,,,
,52.007839,,71.653542,8,9.5,9.5,
3,47.992119,65.747993,68.110237,13.829787,11.5,9.5,68.013062
5,49.999981,,69.685036,7.1794872,9.5,,
5,47.992119,65.354324,68.110237,7.3491898,11.5,,64.132858
4,49.999981,66.141708,67.322838,10.666667,11.5,,63.852936
3,50.984219,70.866112,72.834648,7.1111112,11.5,9.5,71.242378
3,47.007847,65.354324,69.291336,4.5901637,9.5,8.5,60.402176
5,47.007847,65.747993,66.929131,5.8974357,9.5,9.5,66.175385
,,,69.291336,5.3090911,,,
4,49.015743,,69.685036,4.4871793,10.5,10.5,
4,47.992119,67.3228,68.503937,6.4864864,11.5,10.5,63.538231
3,44.999985,59.842499,66.535431,8.139535,9.5,9.5,58.775917
3,50.984219,,71.653542,8.8888893,9.5,9.5,
3,50.984219,70.866112,72.047241,7.1999998,9.5,9.5,66.751076
,49.999981,66.929123,70.078743,14.054054,10.5,10.5,71.370956
5,44.999985,,67.716537,3.8461537,11.5,9.5,
5,47.007847,66.535416,70.078743,2.5999999,9.5,9.5,63.487469
3,45.984222,58.2677,64.173225,5.3076925,10.5,10.5,63.14658
4,49.015743,63.385815,70.078743,13,9.5,19,64.825035
5,,,66.141731,6.9444447,,,
8,52.007839,,74.015747,5.2345943,10.5,12.5,
4,49.015743,67.3228,71.259842,8.5714283,9.5,9.5,69.412628
4,,68.897636,72.834648,19.272728,19,19,66.258247
3,49.999981,,68.110237,5.6603775,9.5,11.5,
,,67.3228,67.716537,6.5,10.5,9.5,72.024345
3,49.015743,70.472443,72.047241,7.1428571,9.5,9.5,66.901901
3,52.007839,72.834625,74.803146,8.2222223,10.5,13.5,74.289886
3,,71.259819,74.015747,7.5,9.5,9.5,69.346031
3,50.984219,68.503929,69.685036,6,11.5,10.5,64.408112
10,,67.3228,70.078743,6.3499999,10.5,9.5,66.098129
4,,,74.015747,3.6571429,10.5,11.5,
6,,,75.196854,86.486488,10.5,11.5,
4,,72.834625,74.803146,10.8,9.5,9.5,70.85936
,,64.960617,70.472443,4.8780489,10.5,10.5,63.76384
4,,70.078728,72.440948,7.6744184,9.5,9.5,71.406448
3,49.015743,,69.685036,3.9285715,,,
7,49.015743,64.173195,72.047241,3.9555554,9.5,9.5,61.934639
3,,74.015717,75.196854,9.2307692,10.5,11.5,72.253319
5,,68.110222,70.078743,12.820513,11.5,11.5,72.163383
3,42.992088,64.960617,66.929131,5.1999998,,,68.682327
3,47.992119,66.141708,68.110237,6.5476189,,,61.851948
3,,,71.259842,9.333333,,,
5,47.007847,64.566902,65.748032,5.8536587,10.5,11.5,64.357262
3,49.999981,,69.685036,8.3146667,,,
,,63.385815,66.535431,6.8072724,9.5,,66.203468
5,,68.897636,70.078743,12.5,12.5,11.5,65.007935
5,47.007847,64.960617,66.535431,6.7605634,9.5,9.5,60.564838
,47.007847,,68.897636,5.0952382,9.5,9.5,
6,45.984222,67.3228,68.110237,2,11.5,9.5,71.598076
8,49.015743,66.141708,68.110237,3.1219511,10.5,9.5,65.06102
5,,68.110222,69.685036,7.8947368,9.5,9.5,68.75473
7,,64.960617,67.716537,6.1428571,,,64.166412
5,47.992119,64.173195,67.716537,4.2857141,13.5,12.5,61.520729
9,49.015743,64.173195,69.685036,8.2051287,10.5,10.5,63.084541
4,47.992119,,67.716537,10.2,,,
4,49.015743,72.047241,74.015747,9.583333,11.5,10.5,74.390083
3,45.984222,64.960617,65.354332,10.666667,10.5,10.5,61.889236
5,44.015713,60.629921,65.354332,7.7179489,9.5,10.5,55.90139
4,49.015743,66.929123,67.322838,3.9160001,11.5,10.5,70.122375
3,49.015743,68.110222,68.897636,15.416667,12.5,10.5,69.322792
4,49.999981,,71.259842,7.5518923,,,
4,47.007847,,66.929131,2.9767442,,,
3,47.992119,65.747993,71.653542,4.7435899,9.5,9.5,62.064484
4,47.992119,64.173195,66.141731,7,10.5,9.5,62.949406
3,49.999981,,70.866142,11.25,12.5,11.5,
3,49.015743,68.897636,70.078743,15.2,17,11.5,65.115608
3,47.992119,65.354324,65.354332,78,10.5,9.5,69.545906
3,49.015743,67.3228,70.078743,7.1351352,10.5,9.5,70.787003
4,47.992119,,69.685036,4.8863635,9.5,9.5,
4,,63.385815,66.929131,7.6190476,11.5,10.5,58.471432
6,47.007847,,69.291336,7.6666665,9.5,9.5,
,47.007847,,72.047241,4.3589745,,,
4,47.992119,65.747993,68.110237,6.2222223,,,68.011551
5,49.015743,68.110222,70.472443,7.6923075,,,69.957741
8,49.015743,66.929123,68.110237,6.6162162,,,71.368622
5,47.992119,67.716507,70.866142,5.5999999,10.5,9.5,72.056969
5,45.984222,60.23621,66.929131,3.1914895,10.5,,62.458214
5,49.999981,,67.322838,5,9.5,9.5,
5,49.015743,66.141708,68.503937,6.4250002,10.5,12.5,63.857853
,49.015743,68.897636,70.866142,7.8810811,9.5,19,66.929718
3,49.999981,,72.047241,8.3999996,,,
4,49.999981,70.078728,70.866142,9,12.5,12.5,74.544182
3,49.015743,,67.716537,10.153846,9.5,9.5,
3,44.999985,61.417301,65.748032,6.6241026,,,59.726109
,47.992119,57.480278,66.929131,9.6000004,10.5,10.5,62.390095
,50.984219,,73.622047,3.9069767,,,
3,49.015743,68.897636,71.653542,8.4210529,10.5,10.5,71.504692
4,47.007847,,71.653542,6.2162161,,,
,47.007847,66.535416,66.929131,6.3200002,13.5,13.5,63.161175
6,49.015743,66.535416,68.897636,9.2307692,11.5,9.5,68.437225
5,,59.842499,68.110237,7.3513513,10.5,10.5,60.894753
4,50.984219,,74.803146,2.5,,,
3,47.992119,,70.866142,6,9.5,9.5,
4,45.984222,66.929123,68.897636,8.1081085,,,68.456245
12,50.984219,,72.047241,3.7209303,,,
4,45.984222,,64.960632,4.8499999,,,
3,44.015713,60.629921,66.535431,3.4102564,9.5,9.5,59.472179
6,47.992119,,69.685036,4.25,10.5,9.5,
3,47.992119,66.929123,70.866142,5.1282053,11.5,11.5,64.81633
4,47.992119,67.3228,69.685036,8.4888887,19,19,71.029121
2,47.992119,,64.960632,10.6,9.5,11.5,
2,47.992119,64.173195,66.141731,5.1282053,12.5,10.5,65.026489
4,52.992115,71.653534,74.803146,8.6486483,10.5,10.5,68.055313
4,50.984219,67.716507,71.259842,10.998,12.5,11.5,68.723206
4,47.992119,65.354324,67.322838,8.7179489,10.5,10.5,69.001648
6,49.999981,70.866112,73.228348,6.25,9.5,9.5,75.002693
3,49.999981,68.503929,71.259842,5.75,13.5,13.5,72.981804
3,49.015743,,69.291336,12,,,
4,47.992119,64.173195,69.685036,6.6999998,10.5,11.5,68.351677
4,49.015743,64.566902,71.653542,11,10.5,10.5,60.160152
6,49.015743,,72.047241,3.3333333,10.5,10.5,
6,47.992119,,71.259842,4.2307692,10.5,10.5,
5,49.015743,,71.259842,5,9.5,9.5,
4,45.984222,63.779522,66.535431,4,9.5,9.5,60.373592
4,50.984219,67.3228,69.291336,8.1081085,9.5,,67.726921
7,,69.68502,71.259842,4.8974357,10.5,11.5,73.588722
3,47.992119,66.929123,70.078743,9.1999998,10.5,11.5,66.046417
9,44.999985,63.779522,66.535431,3.9285715,9.5,,67.112846
4,47.992119,66.929123,69.291336,11.351352,11.5,10.5,67.127441
3,49.015743,66.929123,70.078743,5.909091,10.5,10.5,64.389008
4,,67.716507,70.472443,12.363636,,,67.597435
5,50.984219,71.653534,73.622047,10.357142,11.5,11.5,73.131401
2,49.015743,67.716507,68.503937,12.5,11.5,12.5,70.704254
4,47.992119,65.747993,67.716537,9.7297297,,,66.728035
5,45.984222,64.960617,68.110237,12.888889,11.5,19,60.413361
2,47.992119,66.141708,70.078743,9.7297297,11.5,13.5,69.172005
3,47.992119,64.960617,69.291336,6.4864864,,,62.837204
3,,64.566902,64.960632,5.4000001,9.5,9.5,66.69323
3,47.007847,,70.078743,2.2222223,17,17,
4,45.984222,66.141708,68.897636,4.5749998,9.5,9.5,61.929764
6,44.999985,,70.866142,8.125,9.5,9.5,
3,49.999981,68.110222,72.834648,3.3333333,9.5,9.5,64.451263
7,47.007847,66.929123,70.866142,8.4444447,10.5,10.5,62.850887
3,45.984222,62.992104,66.929131,4.7416215,10.5,9.5,66.992371
4,47.992119,66.141708,68.110237,5.9459457,10.5,11.5,65.284073
4,49.015743,68.897636,71.653542,8.5714283,9.5,19,67.918091
2,47.007847,64.960617,66.535431,10.666667,10.5,10.5,63.660702
3,47.992119,67.716507,69.685036,4.5538464,9.5,9.5,65.106033
3,44.999985,64.566902,66.929131,5.1827025,11.5,9.5,61.095646
3,49.999981,68.897636,71.259842,5.2750001,13.5,10.5,73.688377
3,49.999981,,78.346458,9.3000002,,,
3,,64.566902,67.322838,9.375,11.5,10.5,64.810219
5,49.015743,,72.047241,3.5999999,,,
,49.015743,,69.291336,11.085714,,,
5,45.984222,64.566902,70.472443,5.3658538,10.5,11.5,60.821247
,47.992119,65.354324,69.685036,10.285714,19,19,62.811382
4,49.015743,67.716507,70.866142,8.625,9.5,9.5,67.444382
,,66.929123,68.110237,7,9.5,9.5,63.972237
3,47.992119,68.503929,68.897636,8,12.5,9.5,68.143845
,52.007839,,75.196854,2.7777777,10.5,10.5,
4,50.984219,71.653534,74.015747,5.1500001,9.5,11.5,73.609192
3,45.984222,,68.503937,11.2,,,
3,,68.897636,72.834648,5.6842103,9.5,9.5,71.515312
3,44.999985,,65.748032,10.56,,,
